@relation flights

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric

@data
2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,0
2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1
2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,1
3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,1
3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,1
2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,1
2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,0
2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,0
2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,0
1506,28,2716,1,1,1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,0
1463,27,2328,2,1,1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,0
1644,27,2689,3,1,1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1
1713,22,2134,4,2,1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,1
1927,24,2328,5,2,2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,1
2048,27,2522,6,2,2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,1
2485,33,2856,7,3,2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,1
2507,28,2716,8,3,2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,1
2286,27,2522,9,3,2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,1
2105,29,2522,10,4,1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,2205,30,2470,9,3,1
1693,25,2328,11,4,1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,2205,30,2470,9,3,2267,27,2496,10,4,0
1756,28,2666,12,4,1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,2205,30,2470,9,3,2267,27,2496,10,4,1793,26,2470,11,4,0
1331,29,2451,1,1,1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,2205,30,2470,9,3,2267,27,2496,10,4,1793,26,2470,11,4,1968,28,2688,12,4,0
1304,25,2016,2,1,1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,2205,30,2470,9,3,2267,27,2496,10,4,1793,26,2470,11,4,1968,28,2688,12,4,1460,27,2570,1,1,0
1793,24,2304,3,1,2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,2205,30,2470,9,3,2267,27,2496,10,4,1793,26,2470,11,4,1968,28,2688,12,4,1460,27,2570,1,1,1641,23,2185,2,1,0
2172,26,2493,4,2,2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,2205,30,2470,9,3,2267,27,2496,10,4,1793,26,2470,11,4,1968,28,2688,12,4,1460,27,2570,1,1,1641,23,2185,2,1,1735,26,2522,3,1,1
2285,30,2503,5,2,2337,26,2505,6,2,2280,26,2503,7,3,2312,27,2501,8,3,2205,30,2470,9,3,2267,27,2496,10,4,1793,26,2470,11,4,1968,28,2688,12,4,1460,27,2570,1,1,1641,23,2185,2,1,1735,26,2522,3,1,2056,25,2328,4,2,0
7448,130,11124,1,1,7057,120,9596,2,1,8841,138,11038,3,1,9444,154,12232,4,2,9161,158,12402,5,2,9870,154,12088,6,2,10810,158,12887,7,3,9502,151,11276,8,3,9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,0
7057,120,9596,2,1,8841,138,11038,3,1,9444,154,12232,4,2,9161,158,12402,5,2,9870,154,12088,6,2,10810,158,12887,7,3,9502,151,11276,8,3,9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,0
8841,138,11038,3,1,9444,154,12232,4,2,9161,158,12402,5,2,9870,154,12088,6,2,10810,158,12887,7,3,9502,151,11276,8,3,9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,1
9444,154,12232,4,2,9161,158,12402,5,2,9870,154,12088,6,2,10810,158,12887,7,3,9502,151,11276,8,3,9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,1
9161,158,12402,5,2,9870,154,12088,6,2,10810,158,12887,7,3,9502,151,11276,8,3,9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,1
9870,154,12088,6,2,10810,158,12887,7,3,9502,151,11276,8,3,9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,1
10810,158,12887,7,3,9502,151,11276,8,3,9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,1
9502,151,11276,8,3,9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,1
9398,146,11546,9,3,9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,1
9259,147,11876,10,4,7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,1
7700,126,10340,11,4,7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,0
7697,128,11030,12,4,6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,0
6998,131,11569,1,1,7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,0
7420,121,10552,2,1,9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,0
9723,132,12742,3,1,9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,1
9246,146,12713,4,2,9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,1
9760,140,13743,5,2,9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,1
9604,139,13513,6,2,9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,1
9072,129,11304,7,3,9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,1
9779,136,11930,8,3,9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,1
9558,134,12856,9,3,9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,1
9538,146,13154,10,4,7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,1
7623,142,13668,11,4,7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,0
7472,134,14520,12,4,6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,0
6768,136,15238,1,1,6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,0
6300,113,10824,2,1,8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,0
8590,138,14392,3,1,12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,1
12561,180,19608,4,2,13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,0
13001,189,20420,5,2,11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,1
11958,192,19146,6,2,13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,1
13850,212,22538,7,3,15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,1
15904,203,21827,8,3,13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,1
13215,203,21528,9,3,13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,1
13902,185,20970,10,4,9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,1
9700,110,15642,11,4,10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,0
10375,108,15164,12,4,8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,0
8483,106,13830,1,1,9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,0
9144,98,12730,2,1,11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,0
11611,116,15012,3,1,9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,1
9715,93,11852,4,2,11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,1
11627,112,14711,5,2,11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,1
11461,112,14676,6,2,11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,1
11126,102,12590,7,3,10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,1
10810,100,12278,8,3,11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,1
11587,112,14460,9,3,12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,0
12077,113,14426,10,4,11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,0
11353,118,14986,11,4,11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,11736,108,13488,10,4,0
11312,114,14480,12,4,10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,11736,108,13488,10,4,4717,32,4992,11,4,0
10730,124,15539,1,1,10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,11736,108,13488,10,4,4717,32,4992,11,4,6669,46,7176,12,4,0
10567,108,13236,2,1,13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,11736,108,13488,10,4,4717,32,4992,11,4,6669,46,7176,12,4,5625,40,6288,1,1,0
13107,124,15672,3,1,11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,11736,108,13488,10,4,4717,32,4992,11,4,6669,46,7176,12,4,5625,40,6288,1,1,7171,48,7728,2,1,0
11997,110,13557,4,2,12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,11736,108,13488,10,4,4717,32,4992,11,4,6669,46,7176,12,4,5625,40,6288,1,1,7171,48,7728,2,1,7348,51,7828,3,1,1
12325,116,14402,5,2,12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,11736,108,13488,10,4,4717,32,4992,11,4,6669,46,7176,12,4,5625,40,6288,1,1,7171,48,7728,2,1,7348,51,7828,3,1,7722,52,8256,4,2,1
12124,112,13857,6,2,12766,114,14056,7,3,13361,116,14378,8,3,11929,112,13812,9,3,11736,108,13488,10,4,4717,32,4992,11,4,6669,46,7176,12,4,5625,40,6288,1,1,7171,48,7728,2,1,7348,51,7828,3,1,7722,52,8256,4,2,8033,54,8664,5,2,1
13752,280,24489,1,1,12652,257,21949,2,1,16363,295,25316,3,1,19287,298,26260,4,2,20133,310,28162,5,2,19703,298,26430,6,2,22149,308,28260,7,3,24142,308,29132,8,3,22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,0
12652,257,21949,2,1,16363,295,25316,3,1,19287,298,26260,4,2,20133,310,28162,5,2,19703,298,26430,6,2,22149,308,28260,7,3,24142,308,29132,8,3,22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,0
16363,295,25316,3,1,19287,298,26260,4,2,20133,310,28162,5,2,19703,298,26430,6,2,22149,308,28260,7,3,24142,308,29132,8,3,22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,1
19287,298,26260,4,2,20133,310,28162,5,2,19703,298,26430,6,2,22149,308,28260,7,3,24142,308,29132,8,3,22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,1
20133,310,28162,5,2,19703,298,26430,6,2,22149,308,28260,7,3,24142,308,29132,8,3,22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,1
19703,298,26430,6,2,22149,308,28260,7,3,24142,308,29132,8,3,22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,1
22149,308,28260,7,3,24142,308,29132,8,3,22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,1
24142,308,29132,8,3,22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,1
22105,302,27878,9,3,20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,1
20788,307,27848,10,4,17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,0
